t,Vin,Vout RC = 1,Vout RC = 0.1,Vout RC = 0.01
1.25,-1.0,0.2710967692852475,-0.835833357666668,-0.999999999955145
1.26,-1.0,0.2584491451110214,-0.8514558657677137,-0.9999999999831793
1.27,-1.0,0.24592736689999636,-0.8655916969415937,-0.9999999999936923
1.28,-1.0,0.23353018246391666,-0.8783823270813893,-0.9999999999976346
1.29,-1.0,0.22125635207400784,-0.8899557688805066,-0.9999999999991129
1.3,-1.0,0.20910464833700293,-0.9004278530244154,-0.9999999999996674
1.31,-1.0,0.19707385607240197,-0.9099033874609794,-0.9999999999998752
1.32,-1.0,0.185162772190953,-0.9184772063517239,-0.9999999999999531
1.33,-1.0,0.17337020557434216,-0.926235119202278,-0.9999999999999825
1.34,-1.0,0.1616949769560808,-0.9332547696711911,-0.9999999999999934
1.35,-1.0,0.15013591880357788,-0.9396064126523564,-0.9999999999999976
1.36,-1.0,0.1386918752013858,-0.9453536174083266,-0.9999999999999991
1.37,-1.0,0.12736170173560774,-0.9505539037917067,-0.9999999999999997
1.3800000000000001,-1.0,0.11614426537945552,-0.9552593179221284,-0.9999999999999999
1.3900000000000001,-1.0,0.10503844437994582,-0.9595169530803638,-1.0
1.4000000000000001,-1.0,0.09404312814572398,-0.9633694210328536,-1.0
1.41,-1.0,0.08315721713600396,-0.9668552785038147,-1.0
1.42,-1.0,0.07237962275061338,-0.9700094130631954,-1.0
1.43,-1.0,0.06170926722113249,-0.9728633922925691,-1.0
1.44,-1.0,0.05114508350311655,-0.9754457797235275,-1.0
1.45,-1.0,0.04068601516939041,-0.9777824207105873,-1.0
1.46,-1.0,0.030331016304404955,-0.979896701099716,-1.0
1.47,-1.0,0.020079051399644665,-0.9818097812813144,-1.0
1.48,-1.0,0.009929095250075905,-0.9835408079701313,-1.0
1.49,-1.0,-0.00011986714837443693,-0.9851071058316737,-1.0
1.5,-1.0,-0.010068840700320198,-0.9865243508729671,-1.0
1.51,-1.0,-0.019918820311407247,-0.9878067273330183,-1.0
1.52,-1.0,-0.029670790987804868,-0.9889670696431899,-1.0
1.53,-1.0,-0.039325727934707205,-0.9900169908782699,-1.0
1.54,-1.0,-0.0488845966538546,-0.9909669989838166,-1.0
1.55,-1.0,-0.05834835304008455,-0.9918266019430191,-1.0
1.56,-1.0,-0.06771794347692202,-0.9926044029356166,-1.0
1.57,-1.0,-0.07699430493121855,-0.993308186441256,-1.0
1.58,-1.0,-0.08617836504684973,-0.99394499614904,-1.0
1.59,-1.0,-0.09527104223748038,-0.9945212054530069,-1.0
1.6,-1.0,-0.10427324577840669,-0.9950425812390852,-1.0
1.61,-1.0,-0.11318587589748443,-0.9955143416019208,-1.0
1.62,-1.0,-0.12200982386515259,-0.9959412080692279,-1.0
1.6300000000000001,-1.0,-0.13074597208356112,-0.9963274528563401,-1.0
1.6400000000000001,-1.0,-0.13939519417481183,-0.9966769416238986,-1.0
1.6500000000000001,-1.0,-0.14795835506832142,-0.9969931721666144,-1.0
1.6600000000000001,-1.0,-0.1564363110873151,-0.997279309420309,-1.0
1.67,-1.0,-0.1648299100344596,-0.9975382171375988,-1.0
1.68,-1.0,-0.17313999127664417,-0.9977724865492421,-1.0
1.69,-1.0,-0.181367385828918,-0.9979844622979999,-1.0
1.7,-1.0,-0.18951291643759238,-0.9981762659045664,-1.0
1.71,-1.0,-0.19757739766251597,-0.9983498170004231,-1.0
1.72,-1.0,-0.20556163595853158,-0.9985068525401204,-1.0
1.73,-1.0,-0.2134664297561222,-0.9986489441852712,-1.0
1.74,-1.0,-0.22129256954125484,-0.9987775140342403,-1.0
1.75,-1.0,-0.22904083793442967,-0.9988938488549569,-1.0
1.76,-1.0,-0.2367120097689428,-0.9989991129632971,-1.0
